Genre	Phrogs	Conservation
Synechococcus	phrogs_50821	0.003389830508474576
Synechococcus	phrogs_50970	0.003389830508474576
Synechococcus	phrogs_51197	0.003389830508474576
Synechococcus	phrogs_51236	0.003389830508474576
Synechococcus	phrogs_51582	0.003389830508474576
Synechococcus	phrogs_52751	0.003389830508474576
Synechococcus	phrogs_53123	0.003389830508474576
Synechococcus	phrogs_53547	0.003389830508474576
Synechococcus	phrogs_54302	0.003389830508474576
Synechococcus	phrogs_54404	0.003389830508474576
Synechococcus	phrogs_54536	0.003389830508474576
Synechococcus	phrogs_55382	0.003389830508474576
Synechococcus	phrogs_55758	0.003389830508474576
Synechococcus	phrogs_56563	0.003389830508474576
Synechococcus	phrogs_57653	0.003389830508474576
Synechococcus	phrogs_57954	0.003389830508474576
Synechococcus	phrogs_58698	0.003389830508474576
Synechococcus	phrogs_58754	0.003389830508474576
Synechococcus	phrogs_59317	0.003389830508474576
Synechococcus	phrogs_60360	0.003389830508474576
Synechococcus	phrogs_61701	0.003389830508474576
Synechococcus	phrogs_62046	0.003389830508474576
Synechococcus	phrogs_62105	0.003389830508474576
Synechococcus	phrogs_62743	0.003389830508474576
Synechococcus	phrogs_62982	0.003389830508474576
Synechococcus	phrogs_63050	0.003389830508474576
Synechococcus	phrogs_63295	0.003389830508474576
Synechococcus	phrogs_64195	0.003389830508474576
Synechococcus	phrogs_64324	0.003389830508474576
Synechococcus	phrogs_64717	0.003389830508474576
Synechococcus	phrogs_66059	0.003389830508474576
Synechococcus	phrogs_66331	0.003389830508474576
Synechococcus	phrogs_67211	0.003389830508474576
Synechococcus	phrogs_67667	0.003389830508474576
Synechococcus	phrogs_68035	0.003389830508474576
Synechococcus	phrogs_68147	0.003389830508474576
Synechococcus	phrogs_70486	0.003389830508474576
Synechococcus	phrogs_71694	0.003389830508474576
Synechococcus	phrogs_71733	0.003389830508474576
Synechococcus	phrogs_72111	0.003389830508474576
Synechococcus	phrogs_72213	0.003389830508474576
Synechococcus	phrogs_72326	0.003389830508474576
Synechococcus	phrogs_72406	0.003389830508474576
Synechococcus	phrogs_72436	0.003389830508474576
Synechococcus	phrogs_74728	0.003389830508474576
Synechococcus	phrogs_74925	0.003389830508474576
Synechococcus	phrogs_75509	0.003389830508474576
Synechococcus	phrogs_76702	0.003389830508474576
Synechococcus	phrogs_77250	0.003389830508474576
Synechococcus	phrogs_77271	0.003389830508474576
Synechococcus	phrogs_78272	0.003389830508474576
Synechococcus	phrogs_78811	0.003389830508474576
Synechococcus	phrogs_79309	0.003389830508474576
Synechococcus	phrogs_79457	0.003389830508474576
Synechococcus	phrogs_80130	0.003389830508474576
Synechococcus	phrogs_80153	0.003389830508474576
Synechococcus	phrogs_80521	0.003389830508474576
Synechococcus	phrogs_80924	0.003389830508474576
Synechococcus	phrogs_81278	0.003389830508474576
Synechococcus	phrogs_81279	0.003389830508474576
Synechococcus	phrogs_82907	0.003389830508474576
Synechococcus	phrogs_82986	0.003389830508474576
Synechococcus	phrogs_83387	0.003389830508474576
Synechococcus	phrogs_83924	0.003389830508474576
Synechococcus	phrogs_83945	0.003389830508474576
Synechococcus	phrogs_84388	0.003389830508474576
Synechococcus	phrogs_84594	0.003389830508474576
Synechococcus	phrogs_85548	0.003389830508474576
Synechococcus	phrogs_85679	0.003389830508474576
Synechococcus	phrogs_85778	0.003389830508474576
Synechococcus	phrogs_86218	0.003389830508474576
Synechococcus	phrogs_86234	0.003389830508474576
Synechococcus	phrogs_86305	0.003389830508474576
Synechococcus	phrogs_87971	0.003389830508474576
Synechococcus	phrogs_88230	0.003389830508474576
Synechococcus	phrogs_88606	0.003389830508474576
Synechococcus	phrogs_88773	0.003389830508474576
Synechococcus	phrogs_89219	0.003389830508474576
Synechococcus	phrogs_89458	0.003389830508474576
Synechococcus	phrogs_89472	0.003389830508474576
Synechococcus	phrogs_90858	0.003389830508474576
Synechococcus	phrogs_91354	0.003389830508474576
Synechococcus	phrogs_92754	0.003389830508474576
Synechococcus	phrogs_93234	0.003389830508474576
Synechococcus	phrogs_94226	0.003389830508474576
Synechococcus	phrogs_95479	0.003389830508474576
Synechococcus	phrogs_95848	0.003389830508474576
Synechococcus	phrogs_96388	0.003389830508474576
Synechococcus	phrogs_97510	0.003389830508474576
Synechococcus	phrogs_97514	0.003389830508474576
Synechococcus	phrogs_98004	0.003389830508474576
Synechococcus	phrogs_98400	0.003389830508474576
Synechococcus	phrogs_99355	0.003389830508474576
Synechococcus	phrogs_99399	0.003389830508474576
Synechococcus	phrogs_99499	0.003389830508474576
Synechococcus	phrogs_100970	0.003389830508474576
Synechococcus	phrogs_103628	0.003389830508474576
Synechococcus	phrogs_103791	0.003389830508474576
Synechococcus	phrogs_104029	0.003389830508474576
Synechococcus	phrogs_104213	0.003389830508474576
Synechococcus	phrogs_104510	0.003389830508474576
Synechococcus	phrogs_104904	0.003389830508474576
Synechococcus	phrogs_105314	0.003389830508474576
Synechococcus	phrogs_105403	0.003389830508474576
Synechococcus	phrogs_105785	0.003389830508474576
Synechococcus	phrogs_107680	0.003389830508474576
Synechococcus	phrogs_108229	0.003389830508474576
Synechococcus	phrogs_108604	0.003389830508474576
Synechococcus	phrogs_108654	0.003389830508474576
Synechococcus	phrogs_109190	0.003389830508474576
Synechococcus	phrogs_7169	0.030508474576271188
Synechococcus	phrogs_7459	0.04067796610169491
Synechococcus	phrogs_11812	0.020338983050847456
Synechococcus	phrogs_17038	0.013559322033898305
Synechococcus	phrogs_19894	0.006779661016949152
Synechococcus	phrogs_40295	0.003389830508474576
Synechococcus	phrogs_40335	0.003389830508474576
Synechococcus	phrogs_47977	0.003389830508474576
Synechococcus	phrogs_50535	0.003389830508474576
Synechococcus	phrogs_50768	0.003389830508474576
Synechococcus	phrogs_51137	0.003389830508474576
Synechococcus	phrogs_53729	0.003389830508474576
Synechococcus	phrogs_56637	0.003389830508474576
Synechococcus	phrogs_58016	0.003389830508474576
Synechococcus	phrogs_61294	0.003389830508474576
Synechococcus	phrogs_65574	0.003389830508474576
Synechococcus	phrogs_66218	0.003389830508474576
Synechococcus	phrogs_74865	0.003389830508474576
Synechococcus	phrogs_77161	0.003389830508474576
Synechococcus	phrogs_93375	0.003389830508474576
Synechococcus	phrogs_99721	0.003389830508474576
Synechococcus	phrogs_1057	0.376271186440678
Synechococcus	phrogs_1088	0.3220338983050847
Synechococcus	phrogs_1336	0.2677966101694915
Synechococcus	phrogs_1609	0.24745762711864408
Synechococcus	phrogs_2803	0.1288135593220339
Synechococcus	phrogs_5778	0.061016949152542375
Synechococcus	phrogs_6124	0.061016949152542375
Synechococcus	phrogs_6155	0.06440677966101695
Synechococcus	phrogs_9180	0.023728813559322035
Synechococcus	phrogs_1100	0.3728813559322034
Synechococcus	phrogs_2128	0.17966101694915254
Synechococcus	phrogs_9309	0.020338983050847456
Synechococcus	phrogs_12788	0.006779661016949152
Synechococcus	phrogs_14184	0.01694915254237288
Synechococcus	phrogs_16908	0.003389830508474576
Synechococcus	phrogs_21526	0.006779661016949152
Synechococcus	phrogs_37187	0.003389830508474576
Synechococcus	phrogs_37581	0.003389830508474576
Synechococcus	phrogs_42481	0.003389830508474576
Synechococcus	phrogs_49175	0.003389830508474576
Synechococcus	phrogs_53363	0.003389830508474576
Synechococcus	phrogs_55277	0.003389830508474576
Synechococcus	phrogs_77389	0.003389830508474576
Synechococcus	phrogs_91543	0.003389830508474576
Synechococcus	phrogs_92142	0.003389830508474576
Synechococcus	phrogs_92281	0.003389830508474576
Synechococcus	phrogs_102507	0.003389830508474576
Synechococcus	phrogs_105065	0.003389830508474576
Synechococcus	phrogs_106124	0.003389830508474576
Synechococcus	phrogs_15497	0.01694915254237288
Synechococcus	phrogs_15716	0.013559322033898305
Synechococcus	phrogs_16300	0.020338983050847456
Synechococcus	phrogs_16903	0.010169491525423728
Synechococcus	phrogs_23641	0.010169491525423728
Synechococcus	phrogs_13530	0.013559322033898305
Synechococcus	phrogs_16448	0.006779661016949152
Synechococcus	phrogs_17778	0.010169491525423728
Synechococcus	phrogs_25333	0.006779661016949152
Synechococcus	phrogs_50205	0.003389830508474576
Synechococcus	phrogs_52695	0.003389830508474576
Synechococcus	phrogs_56294	0.003389830508474576
Synechococcus	phrogs_58455	0.003389830508474576
Synechococcus	phrogs_72926	0.003389830508474576
Synechococcus	phrogs_72941	0.003389830508474576
Synechococcus	phrogs_83318	0.003389830508474576
Synechococcus	phrogs_85369	0.003389830508474576
Synechococcus	phrogs_85394	0.003389830508474576
Synechococcus	phrogs_89318	0.003389830508474576
Synechococcus	phrogs_101453	0.003389830508474576
Synechococcus	phrogs_105448	0.003389830508474576
Synechococcus	phrogs_81333	0.003389830508474576
Synechococcus	phrogs_1742	0.22372881355932203
Synechococcus	phrogs_2400	0.1694915254237288
Synechococcus	phrogs_2444	0.1694915254237288
Synechococcus	phrogs_2476	0.15932203389830507
Synechococcus	phrogs_2558	0.15932203389830507
Synechococcus	phrogs_78872	0.003389830508474576
Synechococcus	phrogs_7726	0.030508474576271188
Synechococcus	phrogs_16080	0.013559322033898305
Synechococcus	phrogs_67916	0.003389830508474576
Synechococcus	phrogs_13558	0.010169491525423728
Synechococcus	phrogs_17500	0.010169491525423728
Synechococcus	phrogs_45963	0.003389830508474576
Synechococcus	phrogs_22177	0.003389830508474576
Synechococcus	phrogs_22508	0.003389830508474576
Synechococcus	phrogs_25721	0.003389830508474576
Synechococcus	phrogs_39433	0.003389830508474576
Synechococcus	phrogs_45651	0.003389830508474576
Synechococcus	phrogs_51898	0.003389830508474576
Synechococcus	phrogs_56210	0.003389830508474576
Synechococcus	phrogs_58908	0.003389830508474576
Synechococcus	phrogs_60624	0.003389830508474576
Synechococcus	phrogs_72156	0.003389830508474576
Synechococcus	phrogs_75373	0.003389830508474576
Synechococcus	phrogs_78843	0.003389830508474576
Synechococcus	phrogs_80250	0.003389830508474576
Synechococcus	phrogs_82879	0.003389830508474576
Synechococcus	phrogs_10020	0.020338983050847456
Synechococcus	phrogs_10792	0.023728813559322035
Synechococcus	phrogs_10937	0.02711864406779661
Synechococcus	phrogs_12800	0.023728813559322035
Synechococcus	phrogs_13086	0.010169491525423728
Synechococcus	phrogs_30726	0.006779661016949152
Synechococcus	phrogs_40050	0.003389830508474576
Synechococcus	phrogs_91965	0.003389830508474576
Synechococcus	phrogs_4992	0.0711864406779661
Synechococcus	phrogs_8468	0.003389830508474576
Synechococcus	phrogs_13853	0.003389830508474576
Synechococcus	phrogs_15769	0.003389830508474576
Synechococcus	phrogs_20196	0.003389830508474576
Synechococcus	phrogs_39275	0.003389830508474576
Synechococcus	phrogs_43977	0.003389830508474576
Synechococcus	phrogs_45303	0.003389830508474576
Synechococcus	phrogs_54971	0.003389830508474576
Synechococcus	phrogs_58495	0.003389830508474576
Synechococcus	phrogs_58725	0.003389830508474576
Synechococcus	phrogs_60596	0.003389830508474576
Synechococcus	phrogs_64455	0.003389830508474576
Synechococcus	phrogs_65485	0.003389830508474576
Synechococcus	phrogs_68419	0.003389830508474576
Synechococcus	phrogs_71205	0.003389830508474576
Synechococcus	phrogs_72130	0.003389830508474576
Synechococcus	phrogs_73670	0.003389830508474576
Synechococcus	phrogs_74042	0.003389830508474576
Synechococcus	phrogs_78175	0.003389830508474576
Synechococcus	phrogs_78457	0.003389830508474576
Synechococcus	phrogs_80231	0.003389830508474576
Synechococcus	phrogs_82450	0.003389830508474576
Synechococcus	phrogs_85642	0.003389830508474576
Synechococcus	phrogs_87562	0.003389830508474576
Synechococcus	phrogs_89060	0.003389830508474576
Synechococcus	phrogs_90789	0.003389830508474576
Synechococcus	phrogs_92239	0.003389830508474576
Synechococcus	phrogs_92279	0.003389830508474576
Synechococcus	phrogs_94489	0.003389830508474576
Synechococcus	phrogs_96368	0.003389830508474576
Synechococcus	phrogs_98897	0.003389830508474576
Synechococcus	phrogs_101340	0.003389830508474576
Synechococcus	phrogs_101751	0.003389830508474576
Synechococcus	phrogs_102831	0.003389830508474576
Synechococcus	phrogs_106444	0.003389830508474576
Synechococcus	phrogs_108068	0.003389830508474576
Synechococcus	phrogs_3978	0.09152542372881356
Synechococcus	phrogs_4138	0.08813559322033898
Synechococcus	phrogs_6761	0.04745762711864407
Synechococcus	phrogs_11780	0.01694915254237288
Synechococcus	phrogs_16243	0.020338983050847456
Synechococcus	phrogs_17518	0.01694915254237288
Synechococcus	phrogs_22045	0.006779661016949152
Synechococcus	phrogs_39534	0.003389830508474576
Synechococcus	phrogs_40293	0.003389830508474576
Synechococcus	phrogs_42975	0.003389830508474576
Synechococcus	phrogs_46206	0.003389830508474576
Synechococcus	phrogs_64487	0.003389830508474576
Synechococcus	phrogs_86018	0.003389830508474576
Synechococcus	phrogs_33933	0.006779661016949152
Synechococcus	phrogs_43210	0.003389830508474576
Synechococcus	phrogs_43595	0.003389830508474576
Synechococcus	phrogs_44110	0.003389830508474576
Synechococcus	phrogs_47519	0.003389830508474576
Synechococcus	phrogs_60561	0.003389830508474576
Synechococcus	phrogs_70783	0.003389830508474576
Synechococcus	phrogs_77319	0.003389830508474576
Synechococcus	phrogs_83675	0.003389830508474576
Synechococcus	phrogs_88884	0.003389830508474576
Synechococcus	phrogs_89687	0.003389830508474576
Synechococcus	phrogs_96189	0.003389830508474576
Synechococcus	phrogs_97838	0.003389830508474576
Synechococcus	phrogs_104207	0.003389830508474576
Synechococcus	phrogs_107617	0.003389830508474576
Synechococcus	phrogs_3513	0.003389830508474576
Synechococcus	phrogs_13910	0.020338983050847456
Synechococcus	phrogs_16172	0.01694915254237288
Synechococcus	phrogs_18655	0.013559322033898305
Synechococcus	phrogs_28086	0.003389830508474576
Synechococcus	phrogs_52292	0.003389830508474576
Synechococcus	phrogs_54666	0.003389830508474576
Synechococcus	phrogs_56989	0.003389830508474576
Synechococcus	phrogs_62730	0.003389830508474576
Synechococcus	phrogs_63885	0.003389830508474576
Synechococcus	phrogs_75135	0.003389830508474576
Synechococcus	phrogs_76062	0.003389830508474576
Synechococcus	phrogs_83109	0.003389830508474576
Synechococcus	phrogs_83414	0.003389830508474576
Synechococcus	phrogs_86534	0.003389830508474576
Synechococcus	phrogs_89743	0.003389830508474576
Synechococcus	phrogs_91360	0.003389830508474576
Synechococcus	phrogs_95371	0.003389830508474576
Synechococcus	phrogs_103183	0.003389830508474576
Synechococcus	phrogs_104100	0.003389830508474576
Synechococcus	phrogs_79560	0.003389830508474576
Synechococcus	phrogs_3844	0.003389830508474576
Synechococcus	phrogs_5018	0.010169491525423728
Synechococcus	phrogs_14174	0.003389830508474576
Synechococcus	phrogs_14182	0.003389830508474576
Synechococcus	phrogs_21887	0.003389830508474576
Synechococcus	phrogs_33390	0.003389830508474576
Synechococcus	phrogs_35699	0.003389830508474576
Synechococcus	phrogs_38730	0.003389830508474576
Synechococcus	phrogs_40710	0.003389830508474576
Synechococcus	phrogs_43159	0.003389830508474576
Synechococcus	phrogs_44205	0.003389830508474576
Synechococcus	phrogs_48847	0.003389830508474576
Synechococcus	phrogs_49336	0.003389830508474576
Synechococcus	phrogs_50417	0.003389830508474576
Synechococcus	phrogs_53475	0.003389830508474576
Synechococcus	phrogs_54242	0.003389830508474576
Synechococcus	phrogs_55032	0.003389830508474576
Synechococcus	phrogs_55597	0.003389830508474576
Synechococcus	phrogs_55828	0.003389830508474576
Synechococcus	phrogs_55988	0.003389830508474576
Synechococcus	phrogs_56296	0.003389830508474576
Synechococcus	phrogs_56505	0.003389830508474576
Synechococcus	phrogs_59210	0.003389830508474576
Synechococcus	phrogs_60326	0.003389830508474576
Synechococcus	phrogs_60776	0.003389830508474576
Synechococcus	phrogs_63179	0.003389830508474576
Synechococcus	phrogs_64420	0.003389830508474576
Synechococcus	phrogs_64728	0.003389830508474576
Synechococcus	phrogs_67275	0.003389830508474576
Synechococcus	phrogs_67305	0.003389830508474576
Synechococcus	phrogs_69685	0.003389830508474576
Synechococcus	phrogs_70638	0.003389830508474576
Synechococcus	phrogs_71340	0.003389830508474576
Synechococcus	phrogs_71424	0.003389830508474576
Synechococcus	phrogs_72877	0.003389830508474576
Synechococcus	phrogs_73630	0.003389830508474576
Synechococcus	phrogs_73694	0.003389830508474576
Synechococcus	phrogs_74874	0.003389830508474576
Synechococcus	phrogs_75085	0.003389830508474576
Synechococcus	phrogs_79247	0.003389830508474576
Synechococcus	phrogs_81793	0.003389830508474576
Synechococcus	phrogs_84013	0.003389830508474576
Synechococcus	phrogs_85821	0.003389830508474576
Synechococcus	phrogs_90533	0.003389830508474576
Synechococcus	phrogs_93811	0.003389830508474576
Synechococcus	phrogs_98804	0.003389830508474576
Synechococcus	phrogs_99108	0.003389830508474576
Synechococcus	phrogs_103093	0.003389830508474576
Synechococcus	phrogs_103712	0.003389830508474576
Synechococcus	phrogs_104349	0.003389830508474576
Synechococcus	phrogs_106436	0.003389830508474576
Synechococcus	phrogs_106944	0.003389830508474576
Synechococcus	phrogs_107419	0.003389830508474576
Synechococcus	phrogs_108014	0.003389830508474576
Synechococcus	phrogs_107383	0.003389830508474576
Synechococcus	phrogs_73046	0.003389830508474576
Synechococcus	phrogs_103969	0.003389830508474576
Synechococcus	phrogs_4474	0.006779661016949152
Synechococcus	phrogs_23853	0.010169491525423728
Synechococcus	phrogs_24122	0.010169491525423728
Synechococcus	phrogs_24562	0.010169491525423728
Synechococcus	phrogs_25220	0.010169491525423728
Synechococcus	phrogs_26423	0.010169491525423728
Synechococcus	phrogs_27785	0.006779661016949152
Synechococcus	phrogs_5621	0.06440677966101695
Synechococcus	phrogs_5636	0.06440677966101695
Synechococcus	phrogs_14538	0.020338983050847456
Synechococcus	phrogs_24343	0.003389830508474576
Synechococcus	phrogs_70280	0.003389830508474576
Synechococcus	phrogs_29335	0.003389830508474576
Synechococcus	phrogs_38104	0.006779661016949152
Synechococcus	phrogs_60527	0.003389830508474576
Synechococcus	phrogs_65185	0.003389830508474576
Synechococcus	phrogs_66586	0.003389830508474576
Synechococcus	phrogs_67106	0.003389830508474576
Synechococcus	phrogs_74518	0.003389830508474576
Synechococcus	phrogs_76586	0.003389830508474576
Synechococcus	phrogs_84695	0.003389830508474576
Synechococcus	phrogs_102237	0.003389830508474576
Synechococcus	phrogs_26159	0.003389830508474576
Synechococcus	phrogs_46743	0.003389830508474576
Synechococcus	phrogs_108262	0.003389830508474576
Synechococcus	phrogs_15364	0.020338983050847456
Synechococcus	phrogs_65694	0.003389830508474576
Synechococcus	phrogs_77585	0.003389830508474576
Synechococcus	phrogs_88897	0.003389830508474576
Synechococcus	phrogs_89617	0.003389830508474576
Synechococcus	phrogs_93631	0.003389830508474576
Synechococcus	phrogs_104363	0.003389830508474576
Synechococcus	phrogs_106623	0.003389830508474576
Synechococcus	phrogs_14124	0.010169491525423728
Synechococcus	phrogs_16595	0.013559322033898305
Synechococcus	phrogs_18430	0.01694915254237288
Synechococcus	phrogs_8130	0.003389830508474576
Synechococcus	phrogs_38538	0.003389830508474576
Synechococcus	phrogs_79188	0.003389830508474576
Synechococcus	phrogs_5626	0.06440677966101695
Synechococcus	phrogs_9293	0.04067796610169491
Synechococcus	phrogs_38839	0.006779661016949152
Synechococcus	phrogs_101155	0.003389830508474576
Synechococcus	phrogs_26970	0.006779661016949152
Synechococcus	phrogs_75331	0.003389830508474576
Synechococcus	phrogs_14365	0.013559322033898305
Synechococcus	phrogs_17717	0.013559322033898305
Synechococcus	phrogs_24976	0.003389830508474576
Synechococcus	phrogs_43472	0.003389830508474576
Synechococcus	phrogs_46689	0.003389830508474576
Synechococcus	phrogs_50890	0.003389830508474576
Synechococcus	phrogs_60062	0.003389830508474576
Synechococcus	phrogs_61142	0.003389830508474576
Synechococcus	phrogs_61615	0.003389830508474576
Synechococcus	phrogs_62818	0.003389830508474576
Synechococcus	phrogs_81949	0.003389830508474576
Synechococcus	phrogs_86985	0.003389830508474576
Synechococcus	phrogs_107616	0.003389830508474576
Synechococcus	phrogs_108901	0.003389830508474576
Synechococcus	phrogs_16148	0.010169491525423728
Synechococcus	phrogs_25130	0.006779661016949152
Synechococcus	phrogs_27115	0.010169491525423728
Synechococcus	phrogs_27308	0.006779661016949152
Synechococcus	phrogs_26248	0.003389830508474576
Synechococcus	phrogs_33928	0.003389830508474576
Synechococcus	phrogs_74641	0.003389830508474576
Synechococcus	phrogs_6	0.003389830508474576
Synechococcus	phrogs_38	0.03389830508474576
Synechococcus	phrogs_113	0.003389830508474576
Synechococcus	phrogs_195	0.003389830508474576
Synechococcus	phrogs_551	0.003389830508474576
Synechococcus	phrogs_959	0.003389830508474576
Synechococcus	phrogs_967	0.003389830508474576
Synechococcus	phrogs_976	0.003389830508474576
Synechococcus	phrogs_1005	0.003389830508474576
Synechococcus	phrogs_1297	0.003389830508474576
Synechococcus	phrogs_2888	0.003389830508474576
Synechococcus	phrogs_7802	0.030508474576271188
Synechococcus	phrogs_17610	0.003389830508474576
Synechococcus	phrogs_19195	0.006779661016949152
Synechococcus	phrogs_25243	0.003389830508474576
Synechococcus	phrogs_25892	0.003389830508474576
Synechococcus	phrogs_26716	0.003389830508474576
Synechococcus	phrogs_27081	0.003389830508474576
Synechococcus	phrogs_40364	0.003389830508474576
Synechococcus	phrogs_42748	0.003389830508474576
Synechococcus	phrogs_42918	0.003389830508474576
Synechococcus	phrogs_43425	0.003389830508474576
Synechococcus	phrogs_43687	0.003389830508474576
Synechococcus	phrogs_44117	0.003389830508474576
Synechococcus	phrogs_45236	0.003389830508474576
Synechococcus	phrogs_45688	0.003389830508474576
Synechococcus	phrogs_46642	0.003389830508474576
Synechococcus	phrogs_47775	0.003389830508474576
Synechococcus	phrogs_48710	0.003389830508474576
Synechococcus	phrogs_48715	0.003389830508474576
Synechococcus	phrogs_48758	0.003389830508474576
Synechococcus	phrogs_51770	0.003389830508474576
Synechococcus	phrogs_52138	0.003389830508474576
Synechococcus	phrogs_53330	0.003389830508474576
Synechococcus	phrogs_54062	0.003389830508474576
Synechococcus	phrogs_56697	0.003389830508474576
Synechococcus	phrogs_57061	0.003389830508474576
Synechococcus	phrogs_57062	0.003389830508474576
Synechococcus	phrogs_57132	0.003389830508474576
Synechococcus	phrogs_57533	0.003389830508474576
Synechococcus	phrogs_58609	0.003389830508474576
Synechococcus	phrogs_59145	0.003389830508474576
Synechococcus	phrogs_59574	0.003389830508474576
Synechococcus	phrogs_61362	0.003389830508474576
Synechococcus	phrogs_61533	0.003389830508474576
Synechococcus	phrogs_62044	0.003389830508474576
Synechococcus	phrogs_62099	0.003389830508474576
Synechococcus	phrogs_62829	0.003389830508474576
Synechococcus	phrogs_67631	0.003389830508474576
Synechococcus	phrogs_68495	0.003389830508474576
Synechococcus	phrogs_69752	0.003389830508474576
Synechococcus	phrogs_69914	0.003389830508474576
Synechococcus	phrogs_72493	0.003389830508474576
Synechococcus	phrogs_75062	0.003389830508474576
Synechococcus	phrogs_75679	0.003389830508474576
Synechococcus	phrogs_75910	0.003389830508474576
Synechococcus	phrogs_76853	0.003389830508474576
Synechococcus	phrogs_77537	0.003389830508474576
Synechococcus	phrogs_78746	0.003389830508474576
Synechococcus	phrogs_78770	0.003389830508474576
Synechococcus	phrogs_80048	0.003389830508474576
Synechococcus	phrogs_80791	0.003389830508474576
Synechococcus	phrogs_83080	0.003389830508474576
Synechococcus	phrogs_83623	0.003389830508474576
Synechococcus	phrogs_84874	0.003389830508474576
Synechococcus	phrogs_85128	0.003389830508474576
Synechococcus	phrogs_85932	0.003389830508474576
Synechococcus	phrogs_86122	0.003389830508474576
Synechococcus	phrogs_87765	0.003389830508474576
Synechococcus	phrogs_90909	0.003389830508474576
Synechococcus	phrogs_91502	0.003389830508474576
Synechococcus	phrogs_92881	0.003389830508474576
Synechococcus	phrogs_93934	0.003389830508474576
Synechococcus	phrogs_94808	0.003389830508474576
Synechococcus	phrogs_95351	0.003389830508474576
Synechococcus	phrogs_96509	0.003389830508474576
Synechococcus	phrogs_97970	0.003389830508474576
Synechococcus	phrogs_99421	0.003389830508474576
Synechococcus	phrogs_100233	0.003389830508474576
Synechococcus	phrogs_101052	0.003389830508474576
Synechococcus	phrogs_101430	0.003389830508474576
Synechococcus	phrogs_102814	0.003389830508474576
Synechococcus	phrogs_103329	0.003389830508474576
Synechococcus	phrogs_103777	0.003389830508474576
Synechococcus	phrogs_104780	0.003389830508474576
Synechococcus	phrogs_105475	0.003389830508474576
Synechococcus	phrogs_106401	0.003389830508474576
Synechococcus	phrogs_106511	0.003389830508474576
Synechococcus	phrogs_107919	0.003389830508474576
Synechococcus	phrogs_108876	0.003389830508474576
Synechococcus	phrogs_3	0.006779661016949152
Synechococcus	phrogs_17	0.01694915254237288
Synechococcus	phrogs_111	0.003389830508474576
Synechococcus	phrogs_236	0.01694915254237288
Synechococcus	phrogs_462	0.003389830508474576
Synechococcus	phrogs_1156	0.003389830508474576
Synechococcus	phrogs_1392	0.003389830508474576
Synechococcus	phrogs_1663	0.010169491525423728
Synechococcus	phrogs_2170	0.006779661016949152
Synechococcus	phrogs_3636	0.003389830508474576
Synechococcus	phrogs_7595	0.006779661016949152
Synechococcus	phrogs_20467	0.003389830508474576
Synechococcus	phrogs_20475	0.003389830508474576
Synechococcus	phrogs_20603	0.003389830508474576
Synechococcus	phrogs_24975	0.003389830508474576
Synechococcus	phrogs_38934	0.003389830508474576
Synechococcus	phrogs_39473	0.003389830508474576
Synechococcus	phrogs_39721	0.003389830508474576
Synechococcus	phrogs_40906	0.003389830508474576
Synechococcus	phrogs_41329	0.003389830508474576
Synechococcus	phrogs_42325	0.003389830508474576
Synechococcus	phrogs_42694	0.003389830508474576
Synechococcus	phrogs_43213	0.003389830508474576
Synechococcus	phrogs_43459	0.003389830508474576
Synechococcus	phrogs_43801	0.003389830508474576
Synechococcus	phrogs_43836	0.003389830508474576
Synechococcus	phrogs_44508	0.003389830508474576
Synechococcus	phrogs_46408	0.003389830508474576
Synechococcus	phrogs_46656	0.003389830508474576
Synechococcus	phrogs_46843	0.003389830508474576
Synechococcus	phrogs_46851	0.003389830508474576
Synechococcus	phrogs_46890	0.003389830508474576
Synechococcus	phrogs_47783	0.003389830508474576
Synechococcus	phrogs_48092	0.003389830508474576
Synechococcus	phrogs_48751	0.003389830508474576
Synechococcus	phrogs_49377	0.003389830508474576
Synechococcus	phrogs_53579	0.003389830508474576
Synechococcus	phrogs_53693	0.003389830508474576
Synechococcus	phrogs_54628	0.003389830508474576
Synechococcus	phrogs_56435	0.003389830508474576
Synechococcus	phrogs_56577	0.003389830508474576
Synechococcus	phrogs_57262	0.003389830508474576
Synechococcus	phrogs_58392	0.003389830508474576
Synechococcus	phrogs_60586	0.003389830508474576
Synechococcus	phrogs_62242	0.003389830508474576
Synechococcus	phrogs_63984	0.003389830508474576
Synechococcus	phrogs_64171	0.003389830508474576
Synechococcus	phrogs_64805	0.003389830508474576
Synechococcus	phrogs_64807	0.003389830508474576
Synechococcus	phrogs_66800	0.003389830508474576
Synechococcus	phrogs_71022	0.003389830508474576
Synechococcus	phrogs_71235	0.003389830508474576
Synechococcus	phrogs_71972	0.003389830508474576
Synechococcus	phrogs_72162	0.003389830508474576
Synechococcus	phrogs_72182	0.003389830508474576
Synechococcus	phrogs_72975	0.003389830508474576
Synechococcus	phrogs_73534	0.003389830508474576
Synechococcus	phrogs_74597	0.003389830508474576
Synechococcus	phrogs_75221	0.003389830508474576
Synechococcus	phrogs_75731	0.003389830508474576
Synechococcus	phrogs_75782	0.003389830508474576
Synechococcus	phrogs_75882	0.003389830508474576
Synechococcus	phrogs_76946	0.003389830508474576
Synechococcus	phrogs_77032	0.003389830508474576
Synechococcus	phrogs_78699	0.003389830508474576
Synechococcus	phrogs_78737	0.003389830508474576
Synechococcus	phrogs_80005	0.003389830508474576
Synechococcus	phrogs_80128	0.003389830508474576
